customer id,age_group,gender,cheeseburger,bacon burger,chili cheese ,blue cheese mushroom,double cheese,double bacon,crispy chicken,vegan burger,revenue
" 20,834,869,321 ",not specified,Female,,,,21.0,,,,,21
" 20,859,542,907 ",20 - 29 years,Female,,50.0,,,,,,,50
" 20,863,110,048 ",not specified,Female,53.0,,,,,,,,53
" 20,885,582,227 ",not specified,Female,,,10.0,,,,,,10
" 20,889,955,996 ",20 - 29 years,Female,,,12.0,,,,,,12
" 21,136,606,655 ",20 - 29 years,Female,100.0,,,,,,,,100
" 21,168,411,368 ",20 - 29 years,Female,37.0,,,,,,,,37
" 21,208,936,798 ",60 years,Female,,,,,,,,13.0,13
" 21,209,948,114 ",30 - 39 years,Female,41.0,,,,,,,,41
" 21,213,189,937 ",50 - 59 years,Female,,,,,,55.0,,,55
" 21,223,151,302 ",50 - 59 years,Female,59.0,,,,,,,,59
" 21,281,647,059 ",not specified,Female,51.0,,,33.0,,,,,84
" 21,300,286,486 ",less than 20 years,Male,,,49.0,,,,69.0,,118
" 21,322,382,004 ",20 - 29 years,Male,,,100.0,,,,21.0,,121
" 21,383,260,278 ",30 - 39 years,Female,,52.0,,,,,,,52
" 21,385,874,278 ",20 - 29 years,Female,,64.0,,,,,,,64
" 21,388,548,071 ",20 - 29 years,Male,51.0,,,,,,,,51
" 21,406,103,441 ",not specified,Female,76.0,,,,,,,,76
" 21,416,898,622 ",not specified,Male,,,,89.0,,,,,89
" 21,443,287,779 ",not specified,Female,49.0,,,,,,,31.0,80
" 21,453,979,388 ",not specified,Female,24.0,,,10.0,,,,,34
" 21,493,219,015 ",not specified,Male,,,,,48.0,,,60.0,108
" 21,537,346,904 ",50 - 59 years,Female,,,,,98.0,,,,98
" 21,580,554,233 ",less than 20 years,Female,86.0,,43.0,,,,,,128
" 21,606,850,944 ",20 - 29 years,Female,,,,,100.0,,,,100
" 21,628,126,307 ",40 - 49 years,Female,84.0,,,,84.0,,65.0,,233
" 21,705,103,004 ",not specified,Female,51.0,,,10.0,,,,,61
" 21,906,807,099 ",not specified,Female,,,,,,24.0,,,24
" 21,930,644,569 ",20 - 29 years, ,,,,,,96.0,,,96
" 21,939,522,633 ",not specified,Male,28.0,,8.0,,,,,,36
" 22,055,601,728 ",not specified,Female,22.0,,,,,,18.0,,41
" 22,070,081,906 ",30 - 39 years,Female,,,,,24.0,,,,24
" 22,074,329,611 ",20 - 29 years,Female,39.0,,,,,,,,39
" 22,103,882,446 ",not specified,Female,49.0,,28.0,,,,,,77
" 22,392,297,293 ",30 - 39 years,Female,35.0,,,,,,,,35
" 22,477,417,161 ",not specified,Female,,30.0,,,,,,,30
" 22,524,226,510 ",not specified,Female,73.0,,,,,,,,73
" 22,562,644,019 ",20 - 29 years,Female,19.0,,,,,,,,19
" 22,579,064,579 ",not specified,Female,,,,,98.0,,,,98
" 22,611,765,979 ",40 - 49 years,Female,18.0,,,,,,,,18
" 22,626,324,526 ",30 - 39 years,Female,10.0,,,,,,,,10
" 22,641,961,054 ",20 - 29 years,Male,,44.0,,,,,,,44
" 22,723,909,417 ",50 - 59 years,Female,,50.0,,,,,,,50
" 22,824,598,341 ",20 - 29 years,Female,40.0,,,,,,,,40
" 22,842,577,476 ",40 - 49 years,Female,,49.0,,,,,,,49
" 22,945,596,729 ",not specified,Male,,,80.0,,,,,,80
" 23,056,438,858 ",40 - 49 years,Female,,80.0,,,,,,,80
" 23,058,472,467 ",30 - 39 years,Male,69.0,,,,,,,,69
" 23,058,515,986 ",20 - 29 years,Male,,55.0,,,,,,,55
" 23,078,262,496 ",not specified,Female,,,,,,,25.0,,25
" 23,142,841,156 ",not specified,Female,,57.0,,12.0,,,,,69
" 23,219,412,783 ",not specified,Female,9.0,,,,,,,23.0,32
" 23,318,078,302 ",not specified,Female,38.0,,,,,,,,38
" 23,436,929,947 ",not specified,Female,,,52.0,,,,,,52
" 23,453,009,385 ",40 - 49 years,Female,,,15.0,,,,,,15
" 23,459,617,115 ",30 - 39 years,Female,,80.0,,,36.0,,,,116
" 23,490,229,160 ",40 - 49 years,Female,30.0,,,,,,,,30
" 23,495,549,988 ",30 - 39 years,Male,40.0,,,,,,,,40
" 23,549,190,089 ",40 - 49 years,Male,67.0,,25.0,,,,,,92
" 23,561,457,443 ",not specified,Female,59.0,,,29.0,24.0,,,,113
" 23,614,323,929 ",30 - 39 years,Female,,,,,73.0,40.0,,,113
" 23,630,711,629 ",40 - 49 years,Male,,60.0,,74.0,,,,,134
" 23,674,139,920 ",not specified,Female,57.0,30.0,,,,,,,87
" 23,682,477,703 ",not specified,Female,,48.0,,,,,,,48
" 23,684,783,953 ",50 - 59 years,Female,,,15.0,,,,,,15
" 23,727,529,278 ",not specified,Male,67.0,,,,,,,,67
" 23,748,121,874 ",not specified,Female,22.0,,,,,,,,22
" 23,833,333,543 ",30 - 39 years,Female,,,,,70.0,,,,70
" 23,837,146,998 ",not specified,Male,,,,,,,19.0,,19
" 23,843,421,828 ",not specified,Female,,,,,63.0,,,,63
" 23,846,027,474 ",40 - 49 years,Female,63.0,,,,,,,35.0,98
" 23,846,042,812 ",40 - 49 years,Female,70.0,,,,,,,,70
" 23,924,971,780 ",20 - 29 years,Female,61.0,,,,,,,,61
" 23,947,697,416 ",not specified,Female,,,,,20.0,,,,20
" 23,985,159,730 ",not specified,Male,,,,,50.0,,,,50
" 24,100,753,523 ",30 - 39 years,Female,,,,,92.0,,16.0,,108
" 24,124,551,010 ",not specified,Female,,,,,,95.0,,,95
" 24,189,875,556 ",not specified,Female,96.0,,,,,,,,96
" 24,228,136,822 ",not specified,Female,70.0,,,23.0,,,,,93
" 24,244,461,786 ",not specified,Female,,,,,,72.0,,,72
" 24,278,616,983 ",30 - 39 years,Female,85.0,,,,38.0,,,,123
" 24,321,374,479 ",not specified,Male,,,,24.0,,,,,24
" 24,586,255,514 ",not specified,Female,,42.0,,,,,,,42
" 24,586,387,843 ",not specified,Female,45.0,,,,,,,,45
" 24,651,542,200 ",20 - 29 years,Female,30.0,,,,,,,,30
" 24,663,619,976 ",40 - 49 years,Female,,33.0,,,,,,,33
" 24,664,927,894 ",not specified,Male,,,,,24.0,,12.0,,36
" 24,712,023,571 ",20 - 29 years,Male,17.0,,,29.0,,,,,46
" 24,729,554,998 ",30 - 39 years,Female,80.0,,,,,,,,80
" 24,787,690,393 ",60 years,Female,70.0,,,,,,,,70
" 24,806,734,646 ",not specified,Female,24.0,,,82.0,,,,,106
" 24,885,981,015 ",not specified,Female,30.0,36.0,,,,,,,66
" 24,904,630,691 ",not specified, ,,,,,,54.0,,,54
" 24,932,450,451 ",not specified,Male,,,,22.0,,,,,22
" 24,939,127,626 ",40 - 49 years, ,90.0,,,,,,,,90
" 24,973,383,693 ",40 - 49 years,Female,,,,,40.0,,,,40
" 25,090,891,450 ",30 - 39 years,Female,,33.0,,,,,,,33
" 25,179,242,245 ",20 - 29 years,Female,96.0,70.0,,,,,,,166
" 25,357,892,540 ",not specified,Male,,,,66.0,,,,,66
" 25,422,782,310 ",40 - 49 years,Female,,,,26.0,,,,,26
" 25,511,745,041 ",20 - 29 years,Female,51.0,,,,,,,,51
" 25,570,113,406 ",20 - 29 years,Female,,,,15.0,,,,,15
" 25,573,704,030 ",40 - 49 years,Female,80.0,40.0,,,,,57.0,,177
" 25,582,414,447 ",not specified,Female,,28.0,,,,,,,28
" 25,593,156,174 ",not specified,Female,,90.0,,,,,,,90
" 25,681,176,658 ",50 - 59 years,Male,,18.0,,,,,16.0,,34
" 25,727,175,008 ",50 - 59 years,Female,,,,,,,,40.0,40
" 25,792,295,409 ",not specified, ,,76.0,,,,,,,76
" 25,906,040,355 ",not specified,Female,,,,34.0,,,,,34
" 25,929,617,865 ",not specified,Female,,25.0,,,,,,,25
" 25,982,173,456 ",not specified,Male,,,,,85.0,61.0,,,145
" 26,092,214,478 ",30 - 39 years,Female,24.0,,,,,,,,24
" 26,093,805,589 ",not specified,Female,,76.0,,,,,,,76
" 26,099,218,098 ",50 - 59 years,Female,95.0,40.0,,,,,,,135
" 26,121,880,446 ",30 - 39 years,Male,,,,,,68.0,,,68
" 26,220,220,391 ",not specified,Male,39.0,32.0,,20.0,,42.0,,,133
" 26,262,609,035 ",20 - 29 years,Female,50.0,,,10.0,,,,,60
" 26,374,346,248 ",30 - 39 years,Female,24.0,,,,,,,,24
" 26,476,666,378 ",not specified,Female,48.0,,,,,,,,48
" 26,551,566,976 ",not specified,Female,55.0,,,,,,,,55
" 26,585,943,482 ",40 - 49 years,Male,,,,,,,19.0,,19
" 26,712,045,695 ",50 - 59 years,Female,,,,,60.0,,,,60
" 26,773,144,241 ",less than 20 years,Female,25.0,,,,,,,,25
" 26,777,591,360 ",not specified,Male,,,,15.0,,,,,15
" 26,787,891,970 ",not specified,Female,,70.0,,,,,,,70
" 26,795,199,991 ",50 - 59 years,Female,70.0,,,,,,,,70
" 26,805,334,652 ",not specified,Female,80.0,,,54.0,,,,,134
" 26,815,124,866 ",60 years,Male,65.0,20.0,7.0,,,,,,92
" 26,847,093,987 ",20 - 29 years,Female,,,,,,,35.0,,35
" 26,855,187,175 ",not specified,Female,66.0,,,,,,,,66
" 26,865,012,332 ",not specified,Female,56.0,,,,,,,,56
" 27,067,978,909 ",not specified,Female,63.0,,,20.0,,,,,83
" 27,194,055,681 ",30 - 39 years,Male,46.0,,8.0,70.0,,,,,124
" 27,194,184,846 ",30 - 39 years,Male,,,,,72.0,,,,72
" 27,203,245,990 ",not specified,Female,19.0,,,,,,,,19
" 27,224,342,982 ",not specified,Female,,,,59.0,,,,,59
" 27,372,619,114 ",30 - 39 years,Male,91.0,,,,40.0,,28.0,,159
" 27,411,322,082 ",20 - 29 years,Female,,,,,,49.0,,,49
" 27,449,246,522 ",not specified,Female,40.0,,,,,,6.0,,46
" 27,596,412,666 ",not specified,Female,42.0,,20.0,,,,,,62
" 27,656,103,164 ",not specified,Female,,,,26.0,,,,,26
" 27,735,148,223 ",50 - 59 years,Female,,,,,45.0,49.0,,,94
" 27,770,275,167 ",not specified,Male,,,,,,66.0,,,66
" 27,939,619,245 ",40 - 49 years,Male,44.0,,,,,,,,44
" 28,020,930,390 ",not specified,Male,40.0,,,,,,,,40
" 28,042,483,530 ",30 - 39 years,Female,40.0,95.0,,,,,,,135
" 28,089,129,081 ",not specified,Male,,,,,,71.0,,,71
" 28,125,829,079 ",not specified,Female,34.0,,,,,,,,34
" 28,219,769,850 ",40 - 49 years,Female,60.0,,,,,,,,60
" 28,220,045,897 ",not specified,Female,,52.0,,,,,,,52
" 28,238,299,491 ",30 - 39 years,Male,75.0,70.0,,,,,,,145
" 28,242,569,965 ",30 - 39 years,Female,27.0,,,,,,,,27
" 28,335,679,192 ",40 - 49 years,Female,39.0,,,,,,,,39
" 28,390,422,887 ",not specified, ,64.0,,,,,,,,64
" 28,457,543,657 ",50 - 59 years,Female,75.0,,,,,,,,75
" 28,519,801,415 ",60 years,Female,,,,,56.0,,,,56
" 28,553,066,939 ",not specified,Female,,,,,53.0,,,,53
" 28,601,805,923 ",not specified,Male,,,,,73.0,,,,73
" 28,678,245,615 ",40 - 49 years,Female,59.0,,,,,,,,59
" 28,687,773,194 ",60 years,Female,,,,,,70.0,,,70
" 28,804,706,115 ",not specified,Male,,,,,,,,18.0,18
" 28,806,715,669 ",20 - 29 years,Female,,,38.0,,,,,,38
" 28,859,321,856 ",not specified,Female,,61.0,,,,,,,61
" 28,959,763,668 ",not specified,Male,,,,,,,67.0,,67
" 29,018,848,129 ",not specified,Male,,,24.0,,,,20.0,,44
" 29,028,191,260 ",30 - 39 years,Female,34.0,,,,,,,,34
" 29,051,109,236 ",60 years,Female,,,,,20.0,,,,20
" 29,085,079,545 ",not specified,Male,,,,,52.0,,,,52
" 29,086,960,085 ",not specified,Female,,,,,,,,38.0,38
" 29,114,972,917 ",not specified,Female,,,,26.0,,54.0,,,80
" 29,156,375,746 ",not specified,Female,,,,,64.0,,,,64
" 29,176,595,655 ",40 - 49 years,Female,,66.0,,,,,,,66
" 29,212,115,605 ",40 - 49 years,Male,,,,,78.0,,,,78
" 29,269,781,337 ",30 - 39 years,Female,57.0,,,,,,,,57
" 29,279,260,457 ",not specified,Female,,,,55.0,,,,,55
" 29,364,988,607 ",not specified,Female,88.0,,,,,,,,88
" 29,509,567,159 ",40 - 49 years,Female,,,,,24.0,14.0,,,38
" 29,574,457,246 ",not specified,Female,,,,,80.0,,,,80
" 29,656,765,930 ",60 years,Female,,20.0,,,,,,,20
" 29,682,988,953 ",not specified,Female,,35.0,,,,,,,35
" 29,698,039,717 ",30 - 39 years,Female,13.0,,,,,,,,13
" 29,715,835,457 ",not specified,Male,64.0,,,,,,,,64
" 29,727,001,807 ",40 - 49 years,Female,22.0,,,,,,,,22
" 29,750,036,391 ",not specified,Female,,,,72.0,,,,,72
" 29,830,875,714 ",not specified,Male,77.0,,,,,,,,77
" 29,848,710,591 ",30 - 39 years,Male,,32.0,24.0,,,,,,56
" 29,916,050,130 ",60 years,Female,,70.0,,,,,,,70
" 29,922,967,420 ",not specified,Female,,,,,,24.0,,,24
" 29,955,805,119 ",not specified,Male,,,,,100.0,,,,100
" 29,996,729,954 ",50 - 59 years,Female,,,,,,55.0,,,55
" 30,002,161,001 ",50 - 59 years,Female,20.0,,,,,,,,20
" 30,038,777,820 ",40 - 49 years,Male,,,20.0,,,,,,20
" 30,147,357,268 ",50 - 59 years,Female,,,,,,,16.0,,16
" 30,183,997,703 ",not specified,Male,32.0,,16.0,,,,,,48
" 30,277,128,741 ",not specified,Male,44.0,,,30.0,,,,,74
" 30,337,382,833 ",20 - 29 years,Male,,,,,20.0,,,,20
" 30,342,369,080 ",not specified, ,,30.0,,,,,,,30
" 30,470,831,552 ",not specified,Female,30.0,,,,,,,,30
" 30,560,598,321 ",not specified,Female,100.0,,,,,,,,100
" 30,595,675,907 ",not specified,Male,69.0,,,,,,,,69
" 30,602,275,458 ",not specified,Female,,,,,53.0,,,,53
" 30,605,031,894 ",40 - 49 years,Male,,,94.0,,,,,,94
" 30,636,830,372 ",not specified,Female,60.0,,,,,,,,60
" 30,715,534,422 ",not specified,Female,,,,,11.0,,,,11
" 30,722,352,049 ",not specified,Male,,,,,,,24.0,10.0,34
" 30,801,928,869 ",not specified,Female,53.0,,,,,,,,53
" 30,929,586,346 ",20 - 29 years,Male,,,,13.0,,,,,13
" 30,989,311,683 ",30 - 39 years,Female,33.0,,,,,,,,33
" 31,020,354,914 ",20 - 29 years,Female,,52.0,,,,,,,52
" 31,028,151,376 ",30 - 39 years,Female,32.0,,,,,,,,32
" 31,068,665,979 ",not specified, ,48.0,,,,,,,,48
" 31,097,636,988 ",not specified,Male,80.0,,,,,,,,80
" 31,124,717,666 ",not specified,Male,,,,,,42.0,,,42
" 31,134,262,352 ",not specified,Female,84.0,,,,,,,,84
" 31,144,693,609 ",not specified,Male,47.0,,,,,,,,47
" 31,279,255,389 ",40 - 49 years,Female,30.0,,,,,,,,30
" 31,321,203,053 ",20 - 29 years, ,40.0,,,,,,,,40
" 31,344,398,418 ",not specified,Female,83.0,,30.0,,,,,,113
" 31,560,438,270 ",not specified,Male,,,,96.0,,,,,96
" 31,619,215,324 ",not specified,Male,,,48.0,,,,,,48
" 31,670,295,236 ",not specified,Male,42.0,17.0,,,26.0,,,,86
" 31,680,195,892 ",not specified,Female,29.0,,,95.0,,,,,124
" 31,705,585,099 ",not specified,Female,42.0,,,,,,,,42
" 31,756,783,426 ",not specified,Female,11.0,,,,,,,,11
" 31,829,206,476 ",not specified,Male,,,,,,32.0,,,32
" 31,935,376,976 ",not specified,Female,39.0,36.0,,,,,,,75
" 32,073,891,081 ",not specified, ,23.0,,,,,,,,23
" 32,089,773,709 ",30 - 39 years,Male,,,50.0,40.0,,,,,90
" 32,284,168,855 ",not specified,Male,32.0,,,29.0,,,,,61
" 32,285,184,870 ",40 - 49 years,Female,,40.0,,,,,,,40
" 32,339,485,873 ",not specified, ,40.0,,,,,,,,40
" 32,350,555,043 ",40 - 49 years,Female,,,,,,99.0,,,99
" 32,428,160,946 ",not specified,Female,,76.0,,,,,,,76
" 32,442,683,536 ",20 - 29 years,Female,,,,58.0,,42.0,,,100
" 32,456,817,027 ",40 - 49 years,Female,,,,,,,20.0,,20
" 32,502,152,013 ",not specified,Female,,,,,,,54.0,,54
" 32,543,894,883 ",not specified,Male,,,,,70.0,,22.0,,92
" 32,589,738,149 ",not specified,Female,,,,,,60.0,,,60
" 32,719,621,591 ",not specified,Male,,,,,21.0,,,,21
" 32,757,045,213 ",50 - 59 years,Female,,,,,56.0,,,,56
" 32,762,635,773 ",not specified,Female,,,,,,,14.0,,14
" 32,833,155,786 ",20 - 29 years,Female,,,,,6.0,24.0,,,30
" 32,932,347,729 ",30 - 39 years,Female,,47.0,,,,,,,47
" 33,067,700,625 ",less than 20 years,Female,,,14.0,,,,,,14
" 33,141,899,256 ",30 - 39 years,Female,,,,,94.0,,,,94
" 33,147,822,543 ",30 - 39 years,Female,59.0,,,16.0,,,,,75
" 33,156,826,548 ",not specified,Male,,,23.0,,,,30.0,,53
" 33,200,040,527 ",not specified,Female,,33.0,,,,,,,33
" 33,304,901,291 ",50 - 59 years,Female,70.0,,,,,,,,70
" 33,415,138,490 ",40 - 49 years, ,75.0,,,,,,,,75
" 33,434,368,583 ",20 - 29 years,Female,42.0,,,,,,,,42
" 33,498,775,122 ",40 - 49 years,Male,73.0,,,,,,,,73
" 33,562,688,484 ",60 years,Female,,40.0,,,,,,,40
" 33,572,502,938 ",not specified,Female,,,,,36.0,,,,36
" 33,666,427,350 ",20 - 29 years,Female,,,14.0,15.0,,,,,29
" 33,719,950,189 ",20 - 29 years,Female,79.0,,,,,,,,79
" 33,733,729,944 ",50 - 59 years,Female,,,,,35.0,,,,35
" 33,771,969,299 ",50 - 59 years,Female,,,,,,,9.0,,9
" 33,815,213,861 ",30 - 39 years,Female,,38.0,,,,,,,38
" 33,845,201,549 ",not specified,Female,22.0,,,,,,,,22
" 33,936,767,572 ",not specified,Male,,,60.0,,,,,,60
" 34,061,897,866 ",not specified, ,85.0,,,,,,,,85
" 34,079,574,036 ",20 - 29 years,Female,,12.0,,,,,,,12
" 34,081,338,345 ",40 - 49 years,Female,30.0,,,,,,,,30
" 34,139,311,289 ",not specified,Female,,,,,49.0,,,,49
" 34,200,763,751 ",not specified,Male,,20.0,,,,,,,20
" 34,280,602,110 ",20 - 29 years,Female,,,,,45.0,,,,45
" 34,293,404,278 ",not specified,Female,77.0,24.0,,,,,,,101
" 34,323,083,523 ",20 - 29 years,Female,,,,,67.0,,,,67
" 34,629,808,283 ",not specified,Female,,80.0,,,,,,,80
" 34,673,810,979 ",not specified,Female,,,,,45.0,,,,45
" 34,691,608,226 ",not specified,Female,,,,,,,45.0,,45
" 34,691,749,382 ",not specified,Female,,,,,,35.0,,,35
" 34,760,665,318 ",not specified,Male,,,,,,,39.0,,39
" 34,774,521,963 ",not specified,Female,,,,,,,42.0,,42
" 34,809,698,368 ",40 - 49 years,Female,95.0,64.0,,,,,,,159
" 34,898,883,336 ",not specified,Female,,80.0,,,,,,,80
" 35,014,825,647 ",50 - 59 years,Female,60.0,,,,,,,,60
" 35,112,577,659 ",not specified,Male,,39.0,,,,,,,39
" 35,308,066,019 ",not specified,Female,,,,,,,,11.0,11
" 35,322,348,948 ",20 - 29 years,Female,,55.0,,,,,,,55
" 35,417,204,407 ",not specified,Female,,,70.0,,,,,,70
" 35,434,310,800 ",20 - 29 years,Female,,76.0,,,,,,,76
" 35,444,474,451 ",20 - 29 years,Female,30.0,,,54.0,,,,,84
" 35,471,089,113 ",20 - 29 years,Male,,50.0,,,,,,,50
" 35,473,241,070 ",50 - 59 years,Male,,,,,16.0,,,,16
" 35,516,982,317 ",not specified,Male,71.0,11.0,21.0,,,,,,104
" 35,548,626,483 ",not specified,Female,20.0,,,,,,,,20
" 35,555,988,670 ",40 - 49 years,Female,87.0,,,,,92.0,,,179
" 35,572,382,212 ",not specified,Male,22.0,,,,,,,,22
" 35,817,656,569 ",not specified,Female,22.0,,50.0,,,,73.0,,145
" 35,820,787,269 ",not specified,Male,,,,,38.0,,,,38
" 35,843,557,172 ",not specified,Female,,,,,13.0,,,,13
" 35,897,407,194 ",not specified,Male,,,,,98.0,,,,98
" 35,965,882,596 ",30 - 39 years,Male,,,,,,,25.0,,25
" 35,973,135,823 ",not specified,Female,,,,,84.0,,,,84
" 36,043,015,080 ",40 - 49 years,Female,,28.0,,,,,,,28
" 36,053,632,023 ",40 - 49 years,Female,34.0,,,,,,,,34
" 36,140,287,669 ",30 - 39 years,Female,,44.0,,,,,,,44
" 36,210,419,707 ",not specified,Male,,,,,,,21.0,35.0,56
" 36,219,048,712 ",20 - 29 years,Female,90.0,,,,100.0,,,,190
" 36,262,007,709 ",not specified,Male,,,,,63.0,,,,63
" 36,362,733,096 ",not specified,Male,,,,45.0,,,,,45
" 36,407,715,447 ",not specified, ,,,,,,20.0,,,20
" 36,504,930,443 ",20 - 29 years,Male,60.0,,,,,,,,60
" 36,521,167,981 ",not specified,Male,,38.0,,,,,,,38
" 36,544,686,946 ",30 - 39 years,Male,40.0,,,,,,,,40
" 36,648,471,633 ",not specified,Female,,25.0,,,49.0,,,,74
" 36,659,362,894 ",not specified,Female,,,,64.0,,,,,64
" 36,676,821,726 ",not specified,Female,,,,,,,19.0,,19
" 36,746,509,169 ",not specified,Female,32.0,,,,,,,,32
" 36,761,348,409 ",not specified,Female,98.0,,,,,,,,98
" 36,769,436,471 ",30 - 39 years,Female,,,,,18.0,,,,18
" 36,782,922,904 ",40 - 49 years,Female,34.0,,,,,,,,34
" 36,864,384,041 ",not specified,Male,,65.0,,,40.0,,,27.0,132
" 36,925,067,607 ",not specified,Male,,,,,,85.0,,,85
" 37,024,653,178 ",not specified,Female,68.0,,,,,,,,68
" 37,152,612,977 ",not specified,Male,,,,,,,15.0,,15
" 37,158,480,717 ",30 - 39 years,Female,,,,,64.0,,,,64
" 37,344,731,044 ",not specified,Male,19.0,,8.0,,,71.0,,13.0,111
" 37,397,567,696 ",not specified,Male,,,,74.0,,,,,74
" 37,417,843,947 ",50 - 59 years,Female,,,,,,,35.0,,35
" 37,457,760,514 ",50 - 59 years,Female,92.0,,,,,,,,92
" 37,468,211,981 ",30 - 39 years,Female,30.0,,,,,,,,30
" 37,545,175,458 ",not specified,Male,,,,,,62.0,,,62
" 37,709,412,823 ",40 - 49 years,Female,,36.0,,,,,,,36
" 37,771,477,912 ",20 - 29 years,Female,,,,,,,19.0,,19
" 37,831,986,100 ",not specified,Female,26.0,,,,,,,,26
" 37,876,840,971 ",less than 20 years,Male,,,,,,,,32.0,32
" 37,974,488,322 ",not specified,Female,84.0,,,,,,,,84
" 38,069,169,404 ",not specified,Male,,76.0,,,,,,,76
" 38,115,139,048 ",30 - 39 years,Female,,,17.0,,,,,,17
" 38,120,279,776 ",not specified,Female,,,,,35.0,,,,35
" 38,185,223,225 ",not specified,Male,89.0,,,,,,,,89
" 38,215,968,624 ",not specified,Male,,,,,,,,31.0,31
" 38,219,891,990 ",20 - 29 years,Female,,,,28.0,,,,40.0,68
" 38,238,376,884 ",not specified, ,,,,21.0,,,,,21
" 38,311,955,363 ",20 - 29 years,Female,50.0,,,,,,,,50
" 38,401,107,733 ",30 - 39 years,Male,,,,,,,27.0,,27
" 38,419,806,330 ",not specified,Female,42.0,,,,,,,,42
" 38,616,511,091 ",40 - 49 years,Male,,56.0,,,,,,,56
" 38,713,909,089 ",not specified,Male,72.0,,,,,,,,72
" 38,814,924,284 ",30 - 39 years,Female,26.0,20.0,,,,,,,46
" 38,869,298,696 ",20 - 29 years,Male,,,,17.0,,,,,17
" 38,916,341,498 ",40 - 49 years,Female,,,,,,,72.0,,72
" 39,056,543,798 ",60 years,Female,,49.0,,,,,,,49
" 39,086,326,932 ",30 - 39 years,Female,,99.0,,,,,,,99
" 39,540,315,592 ",not specified,Female,,39.0,40.0,,,,,,78
" 39,674,040,988 ",20 - 29 years,Female,30.0,68.0,,,,,,,98
" 39,756,552,961 ",not specified,Male,,,,,,,,21.0,21
" 39,823,643,856 ",not specified,Male,,99.0,,,,,,,99
" 39,934,482,769 ",20 - 29 years,Female,,,,,,70.0,,,70
" 39,937,322,800 ",not specified,Female,,,,,60.0,,,,60
" 39,937,386,107 ",not specified,Male,,,,,,,,35.0,35
" 39,959,327,369 ",not specified,Male,36.0,,,,,,,,36
" 40,104,536,296 ",30 - 39 years,Male,11.0,,,,,,,,11
" 40,201,917,633 ",60 years,Female,,,,,,,14.0,,14
" 40,220,223,478 ",not specified,Male,,,,,,35.0,,,35
" 40,261,823,545 ",30 - 39 years,Female,30.0,50.0,,,,,,,80
" 40,263,067,145 ",20 - 29 years,Female,30.0,,,56.0,,,,,86
" 40,476,611,280 ",20 - 29 years,Female,,,,,100.0,,,,100
" 40,552,058,593 ",not specified,Female,25.0,,,,,,,20.0,45
" 40,563,724,100 ",not specified,Male,,,,,27.0,,,,27
" 40,575,203,125 ",not specified,Male,24.0,,,,,,35.0,,59
" 40,625,201,873 ",not specified,Female,,,,31.0,,,,,31
" 40,777,051,281 ",30 - 39 years,Female,,,,,53.0,67.0,,,121
" 40,842,219,911 ",50 - 59 years,Female,71.0,,,,,,,,71
" 40,913,531,043 ",not specified,Female,,40.0,,,,,,,40
" 41,077,686,259 ",20 - 29 years, ,,30.0,,,,,20.0,,50
" 41,133,287,483 ",not specified,Female,,,,26.0,,,,,26
" 41,302,730,383 ",not specified,Female,66.0,,,,,,,,66
" 41,497,359,961 ",not specified,Female,,,,,,,50.0,,50
" 41,607,539,718 ",40 - 49 years,Male,,,,,,70.0,,,70
" 41,675,816,410 ",50 - 59 years,Male,26.0,,,,,,,,26
" 41,854,027,297 ",not specified,Female,61.0,,,,,,,,61
" 41,870,058,008 ",not specified,Female,91.0,,,34.0,,,,22.0,147
" 41,886,825,229 ",30 - 39 years,Male,,,47.0,,,,,,47
" 41,900,982,811 ",30 - 39 years,Male,,67.0,,,,,,,67
" 41,998,565,170 ",20 - 29 years,Female,22.0,,,,,,,,22
" 42,036,785,560 ",not specified,Female,,,,,34.0,,54.0,,88
" 42,092,166,540 ",40 - 49 years,Female,68.0,,40.0,,,,,,108
" 42,138,399,193 ",20 - 29 years,Female,,,,,,,,52.0,52
" 42,149,411,507 ",30 - 39 years,Female,20.0,15.0,,,,56.0,,,91
" 42,151,280,014 ",20 - 29 years,Female,,,,,,,,30.0,30
" 42,195,671,843 ",not specified,Female,70.0,,,,,,,,70
" 42,273,154,059 ",30 - 39 years,Female,,,,,,54.0,20.0,,74
" 42,336,914,095 ",30 - 39 years,Female,,,,39.0,,,,,39
" 42,345,815,065 ",30 - 39 years,Female,50.0,,,,,,,,50
" 42,408,355,078 ",not specified,Male,100.0,,,,,,,,100
" 42,431,425,981 ",50 - 59 years,Female,,,,,95.0,,,,95
" 42,703,342,868 ",not specified,Female,48.0,,,,,,,,48
" 42,731,763,677 ",30 - 39 years,Male,30.0,,,,,,,,30
" 42,776,389,484 ",50 - 59 years,Female,,,,,25.0,,,,25
" 42,823,311,143 ",not specified,Female,40.0,,,,,,,,40
" 42,827,705,230 ",30 - 39 years,Female,22.0,,,,,,,,22
" 42,926,163,581 ",40 - 49 years,Female,,,44.0,,,,,,44
" 42,940,620,378 ",30 - 39 years,Female,,,,,24.0,,,,24
" 42,947,816,287 ",not specified,Male,80.0,,,,,,,,80
" 43,030,107,302 ",not specified,Male,,100.0,,,,,,,100
" 43,109,568,795 ",30 - 39 years,Female,,,,,65.0,,,,65
" 43,183,116,010 ",40 - 49 years,Female,45.0,,,,,,,,45
" 43,196,877,955 ",50 - 59 years,Female,,60.0,,,,,,,60
